ID;Age;Gender;Job;Area;CitySize;FamilySize;Income;Wealth;Debt;FinEdu;ESG;Digital;BankFriend;LifeStyle;Luxury;Saving;Investments
1195;86;1;5;2;2;4;0.377281724258008;0.199381526299549;0.0756052781142525;0.393954093919965;0.71024009988738;0.473821834771058;0.663815004170778;0.544399291235959;0.191140623211379;0.237172285416864;1
1196;72;1;5;1;2;1;0.541920668092873;0.837215512440334;0.379801142756478;0.244434148357472;0.759165378686649;0.19057226813523;0.838897274188183;0.101080068852667;0.568263466170769;0.551169269061894;2
1197;89;1;2;1;3;5;0.480818904628639;0.416773471614306;0.478921760788773;0.295313557903157;0.514094062274576;0.612700504447663;0.500154861545341;0.852363189319867;0.479611155913818;0.22974229753749;1
1198;22;0;4;2;1;6;0.179262882215567;0.652827452021929;0.395220330043389;0.699956598964301;0.527870949884052;0.434381676269115;0.665979243002004;0.104063278815217;0.382024302606977;0.601055040614703;3
1199;64;1;2;2;2;3;0.728427036215747;0.473458832622795;0.305803993479315;0.554461377065368;0.503727661571831;0.19582938987273;0.45400530546669;0.364125816279889;0.606288120784073;0.574681162944901;1
1200;23;1;2;1;2;4;0.676442949825535;0.721389451724068;0.597244557955198;0.31153525236328;0.880441083400031;0.477269208092509;0.831695579155777;0.37594870415724;0.159099582583976;0.745677443382414;3
1201;95;0;5;1;2;3;0.393782720971104;0.513905634840483;0.284158087674904;0.471577389136946;0.292835471384338;0.49613838148389;0.585520178147484;0.463336931888893;0.563504221327564;0.472434205862294;1
1202;78;1;1;3;1;4;0.364589673687006;0.258557630029326;0.00651799710566;0.315387601679194;0.443809546103836;0.324103316883976;0.577493057333791;0.215618275568901;0.061133216595856;0.0977019716350908;3
1203;72;0;2;1;1;4;0.884423777599761;0.564449029911771;0.499662232513955;0.498207658178513;0.340983858939705;0.737730896488065;0.6416750238354;0.677206112548683;0.535232898111281;0.900552446294535;1
1204;23;0;1;2;2;2;0.361539747227823;0.298511336356853;0.357516870442833;0.367428808799924;0.213060396376899;0.450014293543154;0.381722068374941;0.470924138028039;0.539911440469117;0.365415948811004;1
1205;91;1;4;1;1;4;0.69250361776684;0.329589205131752;0.0786221621261409;0.293406834896737;0.65448365900137;0.481385802422781;0.556431441827449;0.165858405136951;0.241097102465247;0.169876960315437;1
1206;75;1;5;2;2;2;0.280720606838161;0.536073465326671;0.224114743481305;0.388942280207257;0.588967897180924;0.266329110397029;0.473236804824679;0.271792768311106;0.213583690505731;0.534448884346058;2
1207;37;0;2;1;1;3;0.635221075729533;0.635009573739501;0.613117152767308;0.598111391432793;0.695244499385921;0.58348036254453;0.544070460380683;0.570367683907004;0.704305996525551;0.452152666117826;3
1208;73;0;1;1;1;1;0.3764417493698;0.296893500917927;0.0442577388762331;0.405658026000557;0.729863231446541;0.172449628872482;0.6364643456998;0.25123184092795;0.185686066025763;0.340502448816159;1
1209;91;1;1;1;2;1;0.575350583311603;0.039152463425214;0.132346333949523;0.23231361609009;0.586717768331015;0.431430115524217;0.733864193409533;0.298836688039457;0.0911202902593705;0.120767203403325;2
1210;72;1;2;1;3;2;0.883032299128682;0.915181197354879;0.348911288876346;0.867688496693659;0.568802173342137;0.744141979300585;0.712597851344175;0.732792183298962;0.794143476927638;0.661696118341036;1
1211;78;1;1;1;1;2;0.258650141580649;0.486085148857911;0.0522497506108343;0.346043711697474;0.666704164696313;0.150395876769909;0.57802672354586;0.135779077776949;0.279142142299561;0.299695165502908;1
1212;27;1;2;3;2;4;0.806433837752888;0.646189957897793;0.518271170217352;0.512200714072547;0.611969267120712;0.420930619646441;0.853576820266329;0.331297986556141;0.276378605519725;0.260900837343926;3
1213;59;0;2;3;3;3;0.922278948313637;0.662398810367308;0.549140842158605;0.763138524162793;0.638191915035028;0.820197686990358;0.776978034143643;0.636057093804308;0.878308089521009;0.677342768740335;3
1214;89;1;2;1;2;2;0.663615013697063;0.40255915051045;0.437193528194548;0.246695066290537;0.241760558434696;0.511252620071996;0.416878120670769;0.443295884257004;0.481917312896669;0.153017936845734;1
1215;62;0;2;1;3;1;0.826814991206633;0.953215299517426;0.53430979757238;0.935218498594879;0.383868837860464;0.649817329788662;0.940251571087407;0.818378690220315;0.842183114397419;0.75201763152901;3
1216;22;0;2;1;2;2;0.680261672087928;0.502723335590061;0.58873616492824;0.403113638702314;0.58969920642612;0.316998128283659;0.683893481626924;0.630550064162241;0.707161082578249;0.484205826058257;1
1217;19;1;2;1;2;3;0.672132571245228;0.643542033647734;0.0889487799346973;0.611648657564595;0.240645901931344;0.678939234223825;0.772861013481473;0.781149300793404;0.848882142787636;0.284975820201517;3
1218;62;0;2;1;3;2;0.757178413580417;0.347407550051665;0.539751186564468;0.450119078578774;0.569976639057006;0.756604642343699;0.589300715543861;0.509229280993358;0.473887981242242;0.358995956369955;2
1219;36;1;2;2;1;1;0.541509409513586;0.463459622867015;0.444874363740082;0.483633552274241;0.453593301775954;0.465961934344293;0.535380584986034;0.461327765454261;0.245950160236118;0.506250664429828;3
1220;68;1;5;1;2;3;0.685711226005023;0.357924093830184;0.048608288862057;0.353665986316065;0.747678403009278;0.272152132149638;0.694331301491098;0.428350024765735;0.430143754492149;0.483044270425449;2
1221;40;1;2;1;1;1;0.415028667571377;0.617483955383619;0.613232269764318;0.636353193606924;0.61208089410803;0.556474442803595;0.582599289564535;0.204356030502307;0.157622861688425;0.599256250839914;3
1222;29;1;2;1;3;2;0.84528472170109;0.901431635993304;0.515850542480621;0.840647359562833;0.654493092783574;0.936575131476514;0.839510810902602;0.593545805240883;0.491373919009663;0.457428786283142;2
1223;26;0;2;1;2;2;0.326115198427975;0.636129405574353;0.252467141898998;0.44559554842602;0.481457371817756;0.507161891753119;0.831505951488728;0.526151185783613;0.497213613493387;0.640081378248529;1
1224;69;1;5;3;1;3;0.555426067022656;0.430156579941967;0.172169772628906;0.351572824175174;0.721319403804629;0.393017263055235;0.665623330280007;0.266933273004087;0.415027340057747;0.454318569267226;2
1225;51;0;2;1;3;2;0.772562127449112;0.821620876097925;0.696632728915324;0.915695532366917;0.752009521073105;0.80102353805693;0.933174725834213;0.48743037689515;0.795262867357978;0.490800951470587;2
1226;80;1;2;3;3;1;0.780597984531047;0.615727065357733;0.669517524073796;0.312831495916036;0.471472799311807;0.745814977866857;0.539052811363158;0.604620428933309;0.767526115676107;0.675684547775211;2
1227;82;0;2;3;2;2;0.536720706735897;0.673082917773732;0.593140141057763;0.593568079026325;0.538128020427676;0.47502714332246;0.576707450239729;0.554487970483512;0.636891099481499;0.453226646324322;3
1228;77;0;2;1;1;3;0.527537650214035;0.137096190281607;0.407826457023772;0.23205978754666;0.430282113584549;0.155797764246037;0.442150065921653;0.357872031339528;0.24465595180379;0.469041220393573;1
1229;84;0;2;3;1;4;0.545409896585116;0.81109328325475;0.540698930835638;0.541391255164742;0.60355287355797;0.347741877938797;0.339382006586009;0.421998235429361;0.375454408085291;0.572746226383239;2
1230;81;0;1;1;2;2;0.188859733693929;0.694462725141084;0.146695479977017;0.429455617235994;0.480202733125282;0.367650434994579;0.758944454086995;0.16748231486314;0.223345669603529;0.258497279520854;1
1231;40;0;2;2;3;1;0.864022246296047;0.871951476587401;0.616077870426789;0.704282150384584;0.660292131788775;0.840064972488498;0.867718405938345;0.758349271601872;0.949005315309482;0.661721751489061;2
1232;74;1;5;1;2;4;0.402819810133288;0.474316989320892;0.13054663501179;0.192564334793768;0.696605278047832;0.275680174573991;0.565192196409957;0.175690214501244;0.289470730776081;0.169585332300192;2
1233;28;0;2;1;1;1;0.598890885709214;0.706887322837001;0.593444284711735;0.642489073533749;0.650727758986756;0.543775108509895;0.831489451778038;0.258032657704491;0.508246944739729;0.559164932231194;3
1234;93;0;5;2;3;3;0.661580647143145;0.462253201412989;0.170240651709941;0.460779066508682;0.514516488309903;0.224563470634306;0.592349391253415;0.231960700249344;0.320489409953108;0.203673392088021;1
1235;93;0;2;3;2;3;0.531602076580601;0.59207054204427;0.467443880398711;0.732330721892388;0.390834047094067;0.524836785431496;0.572858829321352;0.222514161391132;0.30717929666954;0.316016502164579;3
1236;89;0;5;1;1;4;0.294415642081151;0.326556551192463;0.0509404383568839;0.236920500527121;0.477742232778841;0.192639721437463;0.681405664085911;0.427225057727637;0.245297551162357;0.268996736046587;1
1237;61;0;2;1;2;4;0.66278908815496;0.372024842225959;0.379484100936367;0.670173468874106;0.610264080007938;0.271417770877173;0.428364898505233;0.200611118458648;0.26763865603026;0.457471480945354;3
1238;28;1;2;1;1;2;0.679821508308529;0.470854908873755;0.425569306762899;0.41676956808704;0.562893637528247;0.586665837868991;0.837424987348189;0.401579205299285;0.631897384888448;0.256352015620831;3
1239;35;0;2;1;1;5;0.429262462351502;0.588984347221307;0.669549704003216;0.689784385217532;0.679233082557476;0.43425289313806;0.60875276231404;0.18360519912837;0.320192114019835;0.721470122387065;3
1240;92;0;2;1;3;2;0.834689911975417;0.49375754165491;0.597370204458288;0.453808289613435;0.539825537928186;0.610239713463036;0.283278655029209;0.398738032611347;0.544406054720662;0.573542476052973;1
1241;74;0;2;3;2;5;0.657909883786489;0.243692301037773;0.54900756903145;0.45544554518548;0.488939015122862;0.380783761996752;0.523914728365894;0.37529448884222;0.37029639836006;0.682561209592138;1
1242;86;1;5;2;1;5;0.361612479801983;0.540582412777639;0.342361924538447;0.49390943601519;0.374400256470194;0.18887081567708;0.319198081547772;0.148944420332415;0.258747324673834;0.276822765586382;1
1243;93;0;2;1;1;3;0.7548894086531;0.479030518794444;0.463716276142767;0.482202066933986;0.639760276682771;0.53345346767871;0.860343340750824;0.303568679461854;0.245015541803326;0.848147673561729;3
1244;68;0;2;1;2;3;0.59275700975826;0.627019880182894;0.888431258677562;0.661407062640747;0.618772245580533;0.468542886551113;0.538950672897136;0.246111667519687;0.616295540417744;0.711827861641014;3
1245;64;1;5;1;3;1;0.953933969544909;0.531363263655839;0.584341055524552;0.776338563167879;0.704012736174652;0.813391551072096;0.902433341860591;0.840133460232883;0.784098729343433;0.524417534681337;2
1246;55;0;2;1;1;5;0.338663052933463;0.611078115431147;0.334353345206076;0.363772053012157;0.245029746837289;0.260664323182611;0.282446703400148;0.420184715226458;0.164929826556018;0.408500450361233;3
1247;87;0;5;2;2;3;0.104412555958375;0.379116929896212;0.170954556685432;0.399026227553283;0.631720257014497;0.407293996009897;0.599122496890686;0.271382089584391;0.332203763461906;0.228538950846932;1
1248;48;0;2;1;1;2;0.739835873802779;0.333505449969862;0.325498517952982;0.571226722532043;0.592853201523033;0.60251289780449;0.597426098038818;0.390942012008697;0.399387592079274;0.458093311566165;2
1249;61;0;2;1;2;3;0.276573787150456;0.686435523052923;0.538003799519221;0.634812077714678;0.630589948286176;0.640297683914448;0.60943732698733;0.351030997091144;0.519387825513993;0.613126444157787;1
1250;48;0;1;3;3;2;0.77231901000403;0.368588490386484;0.518335651269219;0.39447238199349;0.419219077076227;0.695076873151661;0.556355874494382;0.372190200576719;0.300223462864198;0.723588161092475;1
1251;42;1;2;1;3;3;0.710408046230062;0.602515000947035;0.562915053197969;0.677318279855313;0.314033699308297;0.57041771313725;0.596841156019705;0.515810672380437;0.795247226429908;0.438773539568918;1
1252;38;0;2;1;3;1;0.840671234940969;0.955547689585485;0.240436455333086;0.736632617262289;0.761034184796249;0.832995098994478;0.735895284917157;0.86974870025622;0.720820289327213;0.755300709038146;3
1253;48;0;2;1;1;2;0.683976821093819;0.707474316420951;0.434540196513331;0.48616844322482;0.354213336816614;0.783250622886206;0.606083457401911;0.118684812627731;0.348572227599903;0.533265449183448;3
1254;92;0;2;1;2;5;0.731745309333458;0.563253784103804;0.331259803831196;0.394221280828682;0.808403221670776;0.358225857407435;0.648638038968082;0.140884866779296;0.38408198544634;0.465255071723553;1
1255;29;1;2;2;2;1;0.636923542477906;0.296249354839548;0.595814005092022;0.599447835831653;0.536633119113813;0.587867865548154;0.625620096118367;0.648947755187493;0.699440922451572;0.57358827858646;3
1256;37;0;2;1;3;1;0.936474245331155;0.337250744632933;0.501382667057484;0.496743004270699;0.655147894751957;0.555995935601637;0.648178995549627;0.395395419730603;0.494880258451757;0.455687572647841;3
1257;84;0;5;1;1;1;0.235516013981396;0.64907411985023;0.641462141344642;0.54384394483366;0.57053181186135;0.37229841492673;0.367453906768299;0.365470285896337;0.555144653673735;0.387618179864991;3
1258;67;1;2;1;2;4;0.887803836026039;0.62134321752074;0.348392541453538;0.541994126416494;0.616364458219633;0.617654147888095;0.208867880674057;0.382809169108278;0.771814006306602;0.489550130650285;2
1259;62;1;2;1;1;3;0.363473867876243;0.834035177854105;0.386992585236611;0.532418897273526;0.481182180435964;0.402518822445966;0.397264865185682;0.68289153929497;0.581094274955032;0.800311620309715;1
1260;81;0;5;1;1;1;0.519505252767338;0.209912102316686;0.624731826271437;0.826811955782205;0.438266616172419;0.180945576559961;0.478239792739341;0.662153626436596;0.279192760157992;0.366757797700395;2
1261;80;1;5;1;1;2;0.460668998639185;0.529210842688848;0.707937573861316;0.395850319805425;0.343432761089842;0.210426641998638;0.554740482918077;0.809874865546078;0.468970706669763;0.511989789958977;2
1262;95;1;5;1;1;1;0.159210835292578;0.383833742929002;0.0658552651122254;0.485813585392189;0.756804280126194;0.299182580196954;0.730027623460262;0.235286037183305;0.235819697276452;0.129015707573021;2
1263;73;1;2;2;3;1;0.951156808316457;0.90452663561162;0.524891695679647;0.671559009470453;0.656207404122843;0.879581602978485;0.871296607731063;0.615025233779929;0.662792264646396;0.625209078355993;2
1264;46;1;2;1;1;5;0.830408597765938;0.669450123919435;0.267131820420672;0.601454488574246;0.342542614308523;0.588725005000036;0.440579616722379;0.362729719106011;0.367001540357866;0.73291062493515;3
1265;37;0;2;1;2;4;0.643098802029072;0.759915786754066;0.297016289361184;0.685728312605589;0.828156682082012;0.699702043301591;0.758343190415488;0.251861622686691;0.332660449080611;0.685813148836276;3
1266;67;0;5;3;2;1;0.635187037037759;0.313871661749653;0.111943676163551;0.509715618201454;0.578377612695031;0.127639147078522;0.709747985011389;0.213856265312403;0.259279343994165;0.369781533869031;1
1267;34;1;2;1;3;1;0.594901473454783;0.438087285747108;0.30405605776479;0.501182936239968;0.952946051733324;0.793313480384353;0.529633881228566;0.393135671875777;0.670900438037096;0.608195024543077;3
1268;47;1;4;1;2;1;0.695054609428872;0.781190189244117;0.58690316450295;0.609349847327235;0.547435500175488;0.82127390743686;0.851265066145385;0.632433991844678;0.43274823177239;0.752117239212365;3
1269;47;1;2;1;1;1;0.967193215995111;0.373044308293289;0.407434371329181;0.661900194878712;0.663907755882944;0.751004783773846;0.764507119888678;0.353378611139501;0.361300550451818;0.54124040776867;3
1270;82;0;5;2;2;3;0.202992385931618;0.282081569984845;0.239342424216909;0.407734309491085;0.515426563439681;0.143688967666166;0.713415290282419;0.191557062108105;0.184227048571852;0.115158811225968;2
1271;78;1;2;1;1;5;0.539311632369996;0.615157955904823;0.431748774550279;0.156631223688957;0.585160416608271;0.150542594876306;0.625605049560592;0.387766892765806;0.189874384610802;0.360642607462638;2
1272;34;0;2;1;2;1;0.580449539998322;0.78612236768648;0.320363370845083;0.353508793597164;0.42107827332558;0.301392068878579;0.277361285647952;0.67963722830955;0.670734504708172;0.782316293511897;3
1273;69;1;1;1;2;1;0.745192900737407;0.842761747508177;0.0680209337092597;0.254056131596068;0.901265037286154;0.0702786086649034;0.435482321011663;0.367205250347403;0.490023719413481;0.620450990734955;1
1274;23;0;2;1;2;2;0.532804468237948;0.675726693004916;0.654501921965269;0.406451716071251;0.47286921753676;0.456866882173394;0.532715086636611;0.525827973767707;0.392665648352251;0.64041833628795;1
1275;27;0;2;1;2;4;0.520388904453764;0.283189473175248;0.438547057189142;0.474006854553791;0.524728410222094;0.554433739399;0.575343360201317;0.374515645059569;0.349341620215766;0.464670290635698;3
1276;40;0;2;1;1;3;0.481150608424844;0.226295651899152;0.342550237194932;0.204369229553244;0.433812901356005;0.228444427128969;0.479990189576932;0.319867161416373;0.305255809770369;0.454812429178743;1
1277;19;1;1;1;1;5;0.687903641238191;0.70403128846287;0.146777211718705;0.106044229336158;0.860931908911024;0.850483281952833;0.596802118958815;0.670734115803894;0.937368136808474;0.084926354636272;1
1278;82;1;5;1;1;2;0.328352981424592;0.862222141037613;0.49546612691396;0.564783552377501;0.440241717019293;0.266814012316383;0.342089398584333;0.211475725630031;0.415467483264237;0.45609876447632;1
1279;64;0;5;1;3;1;0.80361680329059;0.877648919532591;0.656658799120382;0.788852978683075;0.747139831377291;0.831031822061326;0.900331705436668;0.389724224167316;0.929251437480975;0.362785075144977;2
1280;81;0;1;1;2;1;0.885499985617244;0.655795626300489;0.39220315679114;0.707712257205966;0.681946026661363;0.541657628016212;0.828862516888973;0.641678297075937;0.956023113493912;0.640860650661986;3
1281;95;1;5;1;1;3;0.272930552940906;0.0312703565517307;0.162703375892391;0.435852680569111;0.374099026919976;0.118450725872479;0.554853653028658;0.0893321818803632;0.250376910758295;0.120671687335028;1
1282;59;1;2;1;2;2;0.497598241007431;0.578682407335108;0.413490908210835;0.389901301071606;0.736588276144074;0.299134194408975;0.342405293600353;0.410754138284951;0.497121219834597;0.614405473246505;3
1283;91;0;5;1;2;4;0.188759238242103;0.384417340198557;0.308083607375638;0.347366926599234;0.70702649992616;0.132026517372485;0.609594366696246;0.419498334709345;0.193196596749223;0.196071949971792;2
1284;95;1;1;1;2;4;0.559558780075308;0.199252967162514;0.142277322699015;0.411757690799934;0.514500100947289;0.462498865202862;0.795927784814427;0.316511083161169;0.132832072200925;0.337439515221735;2
1285;40;0;2;1;2;3;0.289166716967439;0.786292848374134;0.377672228454654;0.306369313723182;0.344638409418726;0.632323501780133;0.409708603584514;0.376694006814021;0.488456379878173;0.779765381418357;3
1286;23;1;4;1;3;1;0.751516232385064;0.224950779372218;0.426602184125065;0.327763160961667;0.886361778206479;0.666598078036744;0.458715824294225;0.920041517847373;0.320665803289699;0.64740224728969;3
1287;74;1;5;2;1;2;0.698890001815974;0.760501915720435;0.149026834884293;0.29607586330768;0.193894038591798;0.610439027190166;0.675449481860859;0.128975027984578;0.547096254905435;0.533736651047188;3
1288;94;1;2;1;2;3;0.595114081097171;0.682922659705282;0.560584726033926;0.720808976240797;0.491305312528573;0.735395373514362;0.670955964968673;0.586892810611297;0.455919312848531;0.828294077683355;1
1289;70;0;2;1;2;3;0.230303489341884;0.349361846647702;0.264154340392931;0.24249666605917;0.339679551571584;0.526654415370407;0.169999351300537;0.496399587385391;0.524428779860224;0.410773796064075;3
1290;89;1;5;2;1;1;0.0421909860171836;0.454898153396849;0.141627336852215;0.53019900165796;0.550852654887246;0.304871023023006;0.558837287983473;0.439266411006384;0.200270159753111;0.214979982366977;2
1291;50;1;1;1;3;2;0.838055324485717;0.858921475824151;0.581257937656411;0.819270637030723;0.642231383356981;0.941414183008077;0.725566024451549;0.880800933711679;0.7687132521836;0.71565364389753;3
1292;74;1;2;1;3;1;0.801250246344768;0.555570073625839;0.523874598766228;0.335502788958207;0.562460006368447;0.574020943004252;0.593864850458032;0.249372608526299;0.533800477624194;0.574082592258693;3
1293;81;0;2;1;2;4;0.855411956753519;0.493679144162094;0.364349641566699;0.443649117162825;0.59716636694768;0.693667521983382;0.6297331426232;0.387110035206321;0.677876619787252;0.544934394542534;1
1294;84;1;2;1;2;1;0.660574427728697;0.598374642743766;0.852079690276517;0.648817689837849;0.67098686917617;0.869105915662787;0.536579053287095;0.448458590467111;0.391691645369428;0.83186287994881;3
1295;94;1;5;1;2;3;0.627543537082804;0.482460121813323;0.121179357823118;0.225020509636669;0.809505802280314;0.362862054068179;0.440908974018965;0.25589644110963;0.307593372936658;0.246255588315758;2
1296;20;1;1;1;1;2;0.723017819899469;0.722905515439812;0.464982449712693;0.539981183713867;0.613509184064234;0.542063129911272;0.503067074729666;0.331771856412292;0.796873789506387;0.479491664005865;2
1297;82;0;2;1;1;5;0.55408382942189;0.425058175580439;0.382652963242396;0.536891988636117;0.584402618382993;0.376981547551521;0.509074713191349;0.483134639127411;0.262175081812002;0.428095577276976;1
1298;81;0;2;2;1;1;0.683619802286196;0.485368085792952;0.128476355347995;0.500444268719236;0.586616206410347;0.630158486849992;0.686219997166554;0.483501352998953;0.586589552774806;0.707907516936372;1
1299;75;0;5;1;2;1;0.634819270605739;0.4369462761953;0.119659452512298;0.391692419602942;0.46842264837391;0.123838543910308;0.70223990438258;0.172567976643897;0.242753070932829;0.467427025136186;1
1300;49;0;5;1;1;2;0.27415958111464;0.762476045471512;0.31012969006099;0.559729480247393;0.373033454244089;0.772491317357405;0.430002671780885;0.437270512855107;0.136849021366984;0.590969731671299;1
1301;40;1;2;1;1;6;0.945304841520333;0.808720912172325;0.564588266635309;0.535515951557244;0.594985064598047;0.573332386658228;0.381526502963756;0.766152833379908;0.371402001281905;0.539327176191718;3
1302;63;0;2;1;3;3;0.78823431696727;0.877529226793575;0.877852189118344;0.838553880713853;0.882802797061105;0.832821665411143;0.899995388711159;0.49769430065457;0.928425079848654;0.797184252258864;2
1303;55;0;2;1;3;3;0.861874214327916;0.853011667159834;0.608317423743704;0.788577132744071;0.679701703837792;0.757208685988449;0.837160609913172;0.882782306544403;0.810321039286231;0.553771262492017;2
1304;41;0;2;1;1;2;0.621266148538243;0.341089592766651;0.457396101756009;0.5333356538038;0.334809631296491;0.658899033054356;0.694379226028949;0.186119034241506;0.29823864919338;0.689432014196771;3
1305;31;1;2;1;3;1;0.655293955686023;0.525369551314815;0.620229705143407;0.722435190124409;0.686234350415113;0.465499672569198;0.430824085052701;0.537461089047797;0.5169632143865;0.47896298886576;2
1306;29;0;2;1;3;1;0.707721495299661;0.903013091787522;0.592676169160067;0.80864053308577;0.754448946920632;0.894256857749401;0.832417891000442;0.776760524462197;0.664653258132268;0.626997769310876;2
1307;21;1;2;2;2;2;0.550941884813813;0.705238883854021;0.644022802499183;0.26909905960414;0.491159922102382;0.425036749763961;0.449540861773635;0.580314256525654;0.395923044960738;0.565397815176333;3
1308;88;1;1;2;1;4;0.525900257928732;0.379752252401476;0.18539973508937;0.407923402791171;0.850287176737779;0.405228985903597;0.85897329746442;0.279422408991136;0.236356372417791;0.200742024970909;2
1309;70;1;5;1;1;4;0.404235580504554;0.333622609739175;0.285766291376575;0.452879376321108;0.790901122507882;0.359676556989299;0.674370019802538;0.306772615526416;0.12527517243159;0.209093602275726;2
1310;60;1;2;2;2;1;0.860820275202837;0.77187149495481;0.610426669195579;0.567413583410912;0.65448856133685;0.653845815075441;0.774389599629785;0.616852002946736;0.820129162226484;0.646312630807565;2
1311;59;0;2;3;3;3;0.318371924904314;0.716202740284051;0.243910483560131;0.606129890181396;0.703174447067085;0.680063490336228;0.44805893149841;0.401958611241326;0.335722077862733;0.498673599075077;3
1312;34;1;2;1;2;1;0.873386386550367;0.698544958498051;0.304830779961829;0.469752353748592;0.538251135961075;0.669372359999099;0.5577268916135;0.388880984427371;0.786244901444939;0.488873632974613;3
1313;80;1;2;1;1;2;0.599737016154942;0.243381612371103;0.262984697503358;0.690425599189932;0.343597759030273;0.38507685643544;0.618119018815867;0.364495242298713;0.44741239541488;0.544137939891391;1
1314;22;1;2;1;2;4;0.833555395036788;0.811603624812585;0.179837802615102;0.42631479984851;0.69915681970197;0.750274187008663;0.893204231246465;0.884985432010581;0.221671534001737;0.0292129526122952;1
1315;53;1;1;1;2;1;0.540739931718453;0.648892231194191;0.0359420522446641;0.182240412084901;0.431450688253909;0.0899297238602411;0.789423050321631;0.189210245002515;0.376691366637263;0.874088486484975;1
1316;94;1;4;1;1;3;0.437459576789265;0.464975231831401;0.533662933229136;0.468558427568619;0.693708348297267;0.293483706966995;0.671397911851244;0.233416396233932;0.659248248659845;0.399040380521329;1
1317;71;1;5;1;1;2;0.600320822243544;0.498755575167081;0.263176355826233;0.512855133874979;0.718563901577435;0.294274849210854;0.70369004528839;0.25306264858207;0.529126010303967;0.283595429214492;2
1318;80;1;5;2;1;3;0.138343372547247;0.351267803749831;0;0.19085943628624;0.475709894405275;0.407776727632055;0.420404796517412;0.0813737831934951;0.167333639043393;0.0512414553060557;1
1319;58;0;2;2;3;1;0.858822056651538;0.769111601967739;0.612760691311467;0.655264075574533;0.604117670390864;0.839759717607452;0.881307364661025;0.885284932592171;0.754940687503671;0.639991322149215;2
1320;83;1;2;1;1;3;0.544257921787983;0.753241554635877;0.0402073356329591;0.231138511957339;0.694514914618843;0.12407612650545;0.663114026410229;0.401048871680881;0.459369532041525;0.595172707661385;2
1321;87;1;5;2;1;1;0.480977836939823;0.407865306294005;0.0577054130568884;0.275120794814196;0.672436850159429;0.47428809990847;0.75575374485888;0.18611905288992;0.220355687369502;0.330963621753744;1
1322;72;0;2;1;2;3;0.586677420152399;0.205629953142942;0.445286899808195;0.378207131776115;0.667744344789583;0.516930788403365;0.575687226876123;0.461217870101532;0.91608338204007;0.26607051655604;3
1323;69;1;1;1;1;1;0.746551355131506;0.719978507487377;0.167549137139864;0.219920929837477;0.728591379490884;0.183486772421814;0.81112644814612;0.156654801829429;0.592956292693856;0.70128077848075;2
1324;56;1;2;1;3;3;0.955572345893346;0.975628926141616;0.77133882498851;0.704992396477409;0.823803488399279;0.784851150883247;0.893033346552568;0.835584006940935;0.642546319444721;0.618683792531279;3
1325;35;0;1;1;1;1;0.296730590606815;0.528702744774698;0.392006322470982;0.538198400876591;0.595578554847846;0.486428721152753;0.722431126434193;0.394340884310896;0.508896877305343;0.517201201714607;3
1326;88;1;5;1;1;2;0.309273848751759;0.375405877849796;0.198731623353488;0.271559947626846;0.714978202649047;0.38378143502148;0.705844466406913;0.496455945682382;0.266395032543539;0.15414821614409;3
1327;59;1;1;1;1;4;0.661292555578517;0.529808871357387;0.535585013469929;0.244058174161193;0.559021657241878;0.674133368824809;0.684885115326598;0.714881602602769;0.536795817233993;0.540178659532938;2
1328;29;1;2;1;2;1;0.771332038560122;0.517080443156495;0.419321991896106;0.708972582111666;0.783041851210718;0.546619528636633;0.659974490631768;0.754377531088955;0.916414212256534;0.553426378874878;3
1329;62;0;2;1;2;1;0.563014424548224;0.497776160903882;0.712469105091746;0.410122261159237;0.398596631377743;0.52930272337831;0.458542645286192;0.407350917854962;0.0476980535299733;0.436854357441735;3
1330;88;0;2;1;2;5;0.60505600855463;0.588956929953218;0.487251393610277;0.287284028098362;0.747169683860996;0.580582942407981;0.548547977831266;0.437944848142648;0.552972698884757;0.620276498778092;2
1331;24;1;1;2;1;4;0.651200336217768;0.681073934711774;0.0633841991417761;0.591610175706323;0.150604069704797;0.964176366816136;0.622260849756217;0.948321581908806;0.451985277273342;0.0715367899409628;3
1332;95;1;5;2;1;6;0.445676229877715;0.892557875765239;0.468978592204102;0.562379575438133;0.472142964358453;0.290967476155987;0.742138200090514;0.433280096527853;0.133169574927838;0.498978197472386;2
1333;66;0;2;1;2;3;0.386366760704019;0.747513298720208;0.645923464903749;0.498957769334933;0.459639744436916;0.686785889510882;0.553873552716727;0.617697262901388;0.223200313458039;0.614828024745994;1
1334;47;1;2;1;2;1;0.728671371758525;0.445637169182627;0.319163352997484;0.716150337478259;0.350234455129432;0.617687742782067;0.378902414233207;0.534696400428343;0.241142765424766;0.323914498467336;3
1335;75;1;1;1;2;4;0.369858756098426;0.249476387312588;0.853616391496588;0.503800480259163;0.46395480985344;0.355675355901759;0.691426101385521;0.639679403167433;0.513731280329655;0.789320708802344;3
1336;61;1;2;1;2;1;0.494048641184751;0.128245467758259;0.37348972964318;0.471353159419607;0.765326803367549;0.62359122465022;0.779669674315081;0.703909612657977;0.176688338395759;0.648816226914994;3
1337;81;0;2;1;2;3;0.737886012121878;0.634964583381734;0.71534087485784;0.681282789454045;0.537417376622278;0.858116295756669;0.460682934602269;0.552163067598149;0.429436618982243;0.403510740022823;1
